price,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,floors_1,floors_2,floors_3,waterfront_0,waterfront_1,view_0,view_1,view_2,view_3,view_4,condition_1,condition_2,condition_3,condition_4,condition_5,bedrooms_0.0,bedrooms_1.0,bedrooms_2.0,bedrooms_3.0,bedrooms_4.0,bedrooms_5.0,bedrooms_6.0,bedrooms_7.0,bedrooms_8.0,bedrooms_9.0,bathrooms_0,bathrooms_1,bathrooms_2,bathrooms_3,bathrooms_4,bathrooms_5,bathrooms_6,bathrooms_8,char_token_0,char_token_1,char_token_2,char_token_3,char_token_4
12.945628585536271,-0.5883510575012046,-0.2262305897296221,-0.2952174757344676,-0.6714132102320955,1956,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00798432,-0.0147723155,-0.0041877893,-0.01336659,-0.025593732
12.814481318719762,1.0227893702233843,-0.21146423450632193,1.5073034631109552,-0.6714132102320955,1997,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0026183366,-0.005345025,0.007755445,0.002319311,-0.01754854
12.460524923385575,-0.7975900740888135,-0.24964541288973272,-0.5293111041559511,-0.6714132102320955,1987,2000,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002478392,0.0031699177,0.002801496,-0.011319255,-0.009308262
12.524530013005734,-0.9963671398470421,-0.1267593041670144,-0.7517000511563604,-0.6714132102320955,1983,2009,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.015062803,-0.01053223,-0.0028609685,-0.015686642,-0.011077124
13.527829818844937,0.11259964806728541,-0.11838892201595347,-0.31862683857661594,0.8222973935169251,1923,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0077421768,0.016004726,-0.0038862892,-0.005985454,-0.010342002
12.983103608918753,-0.7138944674537699,-0.16783257472222032,-0.4356736527873577,-0.6714132102320955,1954,1979,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.008512681,-0.0042225574,-0.012270613,-0.008443375,-0.018642277
13.347107247525049,-0.40003594257235653,-0.3688329806619823,-0.41226428994520936,-0.06526977682669584,2005,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.016008487,-0.004474303,0.0009138159,-0.015113821,-0.03197277
13.325305854052747,0.6252352387069274,-0.07158708427430718,1.0625255691101367,-0.6714132102320955,1991,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00044092798,0.005661392,-0.0049175154,-0.0039037063,-0.0060987645
13.112315061750808,-0.5569652050130632,-0.23512933487360713,-0.8102234582617313,0.3460418386983968,1959,1989,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0041432665,-0.0020350236,0.0041792933,-0.0019355409,-0.028750706
12.560247968016562,-0.044329614373421304,-0.11126992590076544,-0.5410157855770252,0.9088893125748393,1987,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0030342806,0.001866796,0.01084993,-0.0036133728,0.0019897907
13.329379172803593,0.2381430580198508,-0.20979571979182474,-0.5410157855770252,1.4933847662157607,1948,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.004378029,-0.006835556,0.003921625,-0.020424813,-0.024996296
13.455975814408239,0.07075184474976362,-0.0997015572135849,-0.6112438741034704,1.276904968570975,1920,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0045071533,0.008078824,0.0029629555,-0.005460101,-0.02443036
13.42246945133505,0.7193927961713514,1.4650315420418836,1.1678677018998043,-0.6714132102320955,1979,2014,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.007605632,-0.0017994002,-0.0030426779,0.0065829917,-0.016883355
13.579789490265188,0.48922987792498157,-0.2804573179507809,-0.14305661726050334,1.276904968570975,1951,1999,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.004679331,0.0067378534,0.009896817,0.0044131437,-0.02137105
12.854486546624395,-0.598813008330585,-0.17061343257971565,-0.3069221571555418,-0.6714132102320955,1967,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0078374725,-0.00057595747,0.0064987196,-0.011958366,-0.017734174
13.122265372602016,0.7612405994888732,-0.3195283708485902,0.4304727723721312,0.779001433987968,2004,2003,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0024379436,0.0035604578,-0.009868312,0.004079421,-0.022954416
13.384729180332174,-0.32680228676669343,-0.2735051733070426,-0.2132847057869484,-0.2817495744714814,1945,2010,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0027747955,0.0015733987,0.0020111618,-0.019864958,-0.0071082697
13.345508528717259,0.7193927961713514,-0.178733537523602,1.1678677018998043,-0.6714132102320955,2014,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.001989347,0.0010941278,-0.00037590004,-0.01177905,-0.0168118
12.899222326086994,1.5668108133511678,0.7799950174264857,0.5592242680039472,2.207768098443553,1979,2014,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0045864484,-0.01051552,-0.0027335815,-0.0056150435,-0.023871694
13.311331132544721,1.1587947310053301,0.5093341221564659,1.6594643215849196,-0.6714132102320955,1995,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0031520012,0.012540241,0.006294715,-0.012588678,-0.0083153155
12.994532278619134,-1.3939212713634992,-0.27767646009328556,-1.196477945157179,-0.6714132102320955,1944,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00047258326,-0.0031331435,-0.0014775228,-0.014330469,-0.029755283
12.567937598044296,-0.2954164342785521,0.14267801364570745,-0.8570421839460279,0.9738332518682751,1992,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0058031827,-0.001575561,-0.014679859,-0.009917526,-0.0120052975
12.90669432231532,-0.18033497515536714,-0.048255686849921424,-0.2015800243658742,-0.0003258375332601541,1957,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00970299,0.006795333,-0.0044848723,-0.007928036,-0.007905187
13.527829818844937,0.26952891050799216,-0.23040187651586508,-0.44737833420843187,1.3851448673933677,1955,2009,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0022309718,-0.00806568,-0.0006270941,-0.011697988,-0.022474151
12.721888795877375,-0.5778891066718241,0.03836803541105789,-0.28351279431339343,-0.6714132102320955,1978,2000,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0057494305,-0.0075265095,0.0024694246,0.0021182944,-0.009224251
12.468440756144114,-0.6825086149656286,-0.17269907597283712,-0.4005596085241352,-0.6714132102320955,1974,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0010306642,0.004483424,0.013706388,-0.0045486866,-0.01111885
12.639480363813412,-1.341611517216597,-0.2408579020600475,-1.1379545380518081,-0.6714132102320955,1950,1983,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0021508902,0.010068161,0.0014548756,0.0021591396,-0.023233801
12.99441863605669,-0.3791120409135956,-0.3325984027788182,-0.061123847312984106,-0.6714132102320955,1990,2009,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.007777964,-0.001566584,0.0058734203,-0.012860581,-0.02177805
12.367345048436391,-0.9649812873589008,-0.1511474275772484,-0.7165860068931379,-0.6714132102320955,1949,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0042384015,-0.0013121214,0.016292972,-0.005997119,-0.022970295
12.660331092405906,-1.017291041505803,-0.1572653148637381,-0.7751094139985087,-0.6714132102320955,1968,1997,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00072148035,0.008961879,-0.0023848885,0.0047601988,-0.014647503
12.988834270491479,-0.1698730243259867,0.5635330417990497,0.1729697811084994,-0.6714132102320955,1977,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.007289046,-0.0066346647,-0.010867971,0.007964855,-0.015182519
12.917798665647773,-0.21172082764350847,-0.12167033428779796,0.12615105542420268,-0.6714132102320955,1996,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013574012,0.0013474505,0.0039656158,0.0040382044,-0.020009117
13.007403602593786,-0.9022095823826181,-0.3797339434633639,-0.6463579183666929,-0.6714132102320955,2001,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0010979604,-0.002269185,0.0042007207,-0.00808199,-0.033351894
13.63877457278093,1.2320283868109934,0.7831651953840303,1.7413970915324388,-0.6714132102320955,2001,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0040436,-0.0041473876,-0.0038576566,0.002993533,-0.014972004
13.353476685668044,0.6043113370481665,0.6240723173567229,1.0391162062679884,-0.6714132102320955,2000,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.011008581,-0.005160709,-0.0011203181,0.014923429,-0.012686616
13.217675375388819,0.8135503536357754,0.566313899656545,1.2732098346894718,-0.6714132102320955,1979,2014,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0066409693,-0.0036401663,0.0018580317,-0.004448507,-0.037586644
13.598598798635953,0.6043113370481665,-0.2874094625945192,0.06762764831883182,1.125369110219625,1929,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00015987418,0.0034473701,-0.0023703226,-0.01897663,-0.012421811
12.556733038263905,-0.34772618842545433,0.22991352463533574,-0.02600980304976158,-0.6714132102320955,1968,1997,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.005558636,0.005105159,-0.0034739785,-0.012448987,-0.012045085
13.060490101343552,0.08121379557914407,-0.1440562400406353,-0.42396897136628353,0.9521852721037964,1976,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0044981465,0.0023439515,-0.012287985,-0.0048856055,-0.0112051
12.971542813248437,-0.22218277847288892,-0.13446228043227643,-0.8804515467881764,1.168665069748582,1954,1979,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0110936,-0.002834612,-0.003282403,-0.010634904,-0.010163775
13.105219253155285,0.06028989392038318,3.0760937332032237,0.4304727723721312,-0.6714132102320955,1968,1997,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00535632,-0.021783171,-0.009135261,-0.006843655,-0.029089432
13.573440270649085,1.598196665839309,-0.07898416617524474,2.151060941270035,-0.6714132102320955,2006,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0067593036,-0.010519901,-0.0061318753,0.00035135186,-0.021264086
12.861001210669146,-0.8498998282357159,-0.3756460824128458,-0.9155655910513989,-0.06526977682669584,2008,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004110855,-0.012518086,0.008234607,-0.015112807,-0.018267982
12.59473402514672,-0.5255793525249219,-0.37450593069127275,-0.6346532369456187,0.08626608152465408,2009,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0013140343,0.004696554,0.006292644,-0.00029253028,-0.021572536
13.22672519452875,1.2320283868109934,-0.23179230544461274,1.7413970915324388,-0.6714132102320955,2012,1912,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0011975758,-0.0074083046,0.00023698322,0.0027147725,-0.013962083
13.038962203056485,0.5729254845600251,-0.2585163494551428,1.0040021620047659,-0.6714132102320955,2013,1923,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014170123,-0.010330653,-0.009787044,-0.009831858,-0.013650984
13.345508528717259,0.6252352387069274,1.089504496965715,-0.3069221571555418,1.861400422211896,2007,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008749351,-0.0009016134,0.009041941,-0.008901003,-0.017074745
12.611541086966115,0.42645817294869887,-0.2721147443782949,0.8401366221097274,-0.6714132102320955,2006,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0014790144,-1.8223747e-05,0.0061875014,-0.008642601,-0.015153487
13.345508528717259,0.8240123044651559,-0.22887240469424266,1.284914516110546,-0.6714132102320955,2012,1912,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.018032167,-0.0066129984,0.003441625,-0.008709395,-0.016960904
13.223115088821102,-1.2893017630696946,-0.2735051733070426,-1.0794311309464373,-0.6714132102320955,1944,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0061940313,0.0055413037,0.0016387906,-0.008289443,-0.02261032
12.847613324763659,-0.504655450866161,-0.02172630288941604,-0.8102234582617313,0.4542817375207896,1986,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.007918494,-0.01345828,0.004927342,0.012180236,-0.017592505
12.644330802262578,-1.1742203039465098,-0.13599175225389887,-0.9506796353146214,-0.6714132102320955,1973,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0032452699,-0.0072999336,-0.0041843695,0.00918105,-0.00866719
13.560619598657233,0.5729254845600251,-0.20698705335575446,1.0040021620047659,-0.6714132102320955,2004,2003,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0003768679,0.0053789145,-0.012503227,0.0023447932,-0.015650187
12.807655372286902,0.07075184474976362,-0.2081550136559025,-0.2952174757344676,0.6924095149300538,1988,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0121590365,0.0043479726,-0.0020164407,-0.0027480163,-0.018583775
12.712742646644651,0.4159962221193184,-0.1363254551967983,0.2197885067927961,0.4542817375207896,1990,2009,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0013416853,3.7556514e-05,0.0071763694,-0.0066199005,-0.027687907
13.571527617101584,0.7507786486594927,-0.2142729009423922,0.19637914395064773,1.1903130495130607,1980,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005166015,-0.005478737,0.001250995,-0.016065069,-0.019957265
13.350297037805756,0.1544474513848072,-0.24541850894633982,-0.7985187768406571,1.7964564829184604,1900,2005,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008972468,-0.005241244,-3.2587723e-05,-0.019708565,-0.021042306
13.235693848424024,-0.24310668013164982,-0.1693898551224177,0.09103701116098017,-0.6714132102320955,1987,2000,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00538876,0.0022255934,0.005092337,0.00023528561,-0.025928175
13.710151153416941,-0.8394378774063354,1.7557424224644447,-0.5761298298402477,-0.6714132102320955,1928,1954,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.010967341,0.0033277373,-0.0064301863,-0.0012998821,-0.016077142
13.182519183461475,-0.9022095823826181,-0.37987298635623873,-0.8336328211038796,-0.32504553400043856,2000,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.010112017,-0.00097468385,0.003363957,-0.0012499641,-0.026546365
13.630386277206295,0.03936599226162228,-0.30131375188199583,-0.2483987500501709,0.5408736565787038,1982,2011,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008925718,-0.014308403,-0.00025866218,-0.0062770084,-0.026793411
13.567050480716235,0.6252352387069274,-0.12664806985271457,1.0625255691101367,-0.6714132102320955,1996,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0061204038,0.0119819315,-0.0065455735,-0.0018732566,-0.022519616
13.534474352733596,-0.012943761885279962,-0.1288449475601359,-0.23669406862909673,0.4109857779918325,1960,2001,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0025354985,-0.00524781,0.0057354765,0.0017584168,-0.013777951
13.466493361349034,0.3741484188017966,-0.2917754094307869,0.7816132150043564,-0.6714132102320955,2003,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0146182105,0.009384503,-0.00885433,-0.0040661306,-0.0042827902
13.348703414510117,-0.1489491226672258,-0.19808830821176943,-0.7165860068931379,1.0171292113972321,1973,2013,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00299308,-0.011839056,-0.0003914576,0.010798773,-0.019481692
13.670485941982712,1.6295825183274504,-0.1374656069183714,2.1861749855332575,-0.6714132102320955,1998,2006,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0021988407,0.0051310547,0.0028610653,-0.004098666,-0.022251954
13.270785106659046,0.42645817294869887,-0.21788801615713613,-0.5878345112613219,1.969640321034289,1942,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01164258,0.0017669841,-0.0016918432,-0.008297314,-0.012473042
12.923914877701906,-0.34772618842545433,0.6081380018332747,-0.5410157855770252,0.2810978994049611,1978,2000,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009739283,0.0027752449,-0.015064093,0.0026889679,-0.009843107
13.091906231773164,0.2172191563610899,-0.21655320438553838,-0.5644251484191736,1.4933847662157607,1979,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01084218,-0.0009890773,0.014222843,-0.0054100803,-0.0111453505
12.899222326086994,-0.02340571271466041,-0.14783820672682893,0.33683532100353786,-0.6714132102320955,1948,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0075411564,0.003946238,0.0037703626,0.0003902465,-0.017321657
13.215855541983634,-1.038214943164564,-0.2623817418770613,-0.7985187768406571,-0.6714132102320955,1908,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008976094,-0.0023761238,-0.0043956274,-0.013868806,-0.020439971
13.3374763699232,-0.6825086149656286,-0.35178632199553594,-0.4005596085241352,-0.6714132102320955,2005,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013040915,-0.0065481663,0.002043231,-0.012639323,-0.014497077
12.91164481522143,-0.7557422707712917,-0.3780654287488667,-0.7985187768406571,-0.08691775659117439,2006,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0005059,-0.0063960403,-0.003938896,-0.021697164,-0.01624756
12.354496960983985,-0.9754432381882812,-0.18832749713196084,-0.7282906883142121,-0.6714132102320955,1958,1972,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006243903,-0.0004354637,-0.0025500408,-0.015756179,-0.005598382
