price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,floors_1.0,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5,waterfront_0,waterfront_1,view_0,view_1,view_2,view_3,view_4,condition_1,condition_2,condition_3,condition_4,condition_5,char_token_0,char_token_1,char_token_2,char_token_3,char_token_4
12.90669432231532,3.0,2,-0.18033497515536714,-0.048255686849921424,-0.2015800243658742,-0.0003258375332601541,1957,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.009650473,0.0013334922,-0.015627164,0.0048905797,-0.0076748757
13.527829818844937,3.0,2,0.26952891050799216,-0.23040187651586508,-0.44737833420843187,1.3851448673933677,1955,2009,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.004928707,-0.005786033,-0.006309373,0.0034657898,-0.0020481304
12.721888795877375,3.0,2,-0.5778891066718241,0.03836803541105789,-0.28351279431339343,-0.6714132102320955,1978,2000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0008603662,-0.0040025525,0.0065093376,0.026256904,0.008922519
12.468440756144114,4.0,2,-0.6825086149656286,-0.17269907597283712,-0.4005596085241352,-0.6714132102320955,1974,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0005853642,-0.006942834,0.0095665315,0.018592246,-0.008860345
12.639480363813412,2.0,1,-1.341611517216597,-0.2408579020600475,-1.1379545380518081,-0.6714132102320955,1950,1983,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0061180964,-0.017327992,0.006382236,0.018858518,-0.007683602
12.99441863605669,3.0,2,-0.3791120409135956,-0.3325984027788182,-0.061123847312984106,-0.6714132102320955,1990,2009,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.00081045105,-0.0062524853,-0.008499487,0.011645402,-0.0058126263
12.367345048436391,2.0,1,-0.9649812873589008,-0.1511474275772484,-0.7165860068931379,-0.6714132102320955,1949,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.012659883,-0.012417471,-0.00013387427,0.01955074,-0.010051417
12.660331092405906,3.0,1,-1.017291041505803,-0.1572653148637381,-0.7751094139985087,-0.6714132102320955,1968,1997,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0048475014,-0.020239864,0.0044883904,0.033877995,-0.0051633925
12.988834270491479,3.0,2,-0.1698730243259867,0.5635330417990497,0.1729697811084994,-0.6714132102320955,1977,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.001708122,-0.001838825,0.018027145,0.005256465,-0.0027699545
12.917798665647773,3.0,2,-0.21172082764350847,-0.12167033428779796,0.12615105542420268,-0.6714132102320955,1996,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0043385364,-0.01841264,0.011268893,0.03177464,-0.006576647
13.007403602593786,3.0,2,-0.9022095823826181,-0.3797339434633639,-0.6463579183666929,-0.6714132102320955,2001,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0024668532,0.00068511406,0.00096690876,0.012469517,-0.01104225
13.63877457278093,4.0,2,1.2320283868109934,0.7831651953840303,1.7413970915324388,-0.6714132102320955,2001,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.006039452,-0.011343596,0.004817045,0.015849596,0.0008171558
13.353476685668044,4.0,2,0.6043113370481665,0.6240723173567229,1.0391162062679884,-0.6714132102320955,2000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0015049179,-0.0012820053,0.014203006,0.013851153,-0.0033474998
13.217675375388819,3.0,1,0.8135503536357754,0.566313899656545,1.2732098346894718,-0.6714132102320955,1979,2014,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0024341089,-0.0069565475,0.018628553,0.013260759,-0.0062867566
13.598598798635953,3.0,2,0.6043113370481665,-0.2874094625945192,0.06762764831883182,1.125369110219625,1929,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0004778318,-0.0146654425,-0.00059985614,0.021072878,0.0014866411
12.556733038263905,3.0,1,-0.34772618842545433,0.22991352463533574,-0.02600980304976158,-0.6714132102320955,1968,1997,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00512885,-0.006349191,0.016650012,0.014404653,-0.010719894
13.060490101343552,5.0,2,0.08121379557914407,-0.1440562400406353,-0.42396897136628353,0.9521852721037964,1976,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.01424779,-0.01631969,-0.0071042613,0.019094292,0.00869921
12.971542813248437,4.0,1,-0.22218277847288892,-0.13446228043227643,-0.8804515467881764,1.168665069748582,1954,1979,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0053665168,0.001072213,-0.0003427431,0.01663296,-0.01550286
13.105219253155285,4.0,1,0.06028989392038318,3.0760937332032237,0.4304727723721312,-0.6714132102320955,1968,1997,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.0076894946,-0.010305284,-0.015472999,0.009811016,0.0055345325
13.573440270649085,5.0,3,1.598196665839309,-0.07898416617524474,2.151060941270035,-0.6714132102320955,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.0024924267,-0.0069626095,-0.0041257655,0.011113857,-0.005960011
12.861001210669146,3.0,3,-0.8498998282357159,-0.3756460824128458,-0.9155655910513989,-0.06526977682669584,2008,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0013969995,-0.009912665,0.002851443,0.017930483,-0.011707696
12.59473402514672,2.0,2,-0.5255793525249219,-0.37450593069127275,-0.6346532369456187,0.08626608152465408,2009,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0113590155,-0.0059768194,-0.00018621088,0.009431458,-0.012877348
13.22672519452875,4.0,2,1.2320283868109934,-0.23179230544461274,1.7413970915324388,-0.6714132102320955,2012,1912,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0037250635,-0.0046383417,0.008523794,0.005072857,-0.010492561
13.038962203056485,3.0,2,0.5729254845600251,-0.2585163494551428,1.0040021620047659,-0.6714132102320955,2013,1923,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.008171739,-0.0023563865,-0.005786048,0.0061707506,-0.0015990853
13.345508528717259,4.0,3,0.6252352387069274,1.089504496965715,-0.3069221571555418,1.861400422211896,2007,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.002078303,-0.01341301,0.0054285824,0.011712964,-0.016145865
12.611541086966115,3.0,2,0.42645817294869887,-0.2721147443782949,0.8401366221097274,-0.6714132102320955,2006,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.010341705,-0.006981717,0.0023604613,0.01589628,-0.006622067
13.345508528717259,4.0,2,0.8240123044651559,-0.22887240469424266,1.284914516110546,-0.6714132102320955,2012,1912,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0008747559,-0.0071936846,0.007834592,0.024130246,-0.0067903837
13.223115088821102,2.0,1,-1.2893017630696946,-0.2735051733070426,-1.0794311309464373,-0.6714132102320955,1944,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.013689724,-0.0016108102,-0.0028259805,0.014109941,-0.008643791
12.847613324763659,3.0,2,-0.504655450866161,-0.02172630288941604,-0.8102234582617313,0.4542817375207896,1986,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.00253696,-0.0013556189,0.019462544,0.013930852,-0.006406589
12.644330802262578,3.0,1,-1.1742203039465098,-0.13599175225389887,-0.9506796353146214,-0.6714132102320955,1973,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.01111366,0.0009909838,0.00554392,0.005813399,-4.0085615e-05
13.560619598657233,2.0,2,0.5729254845600251,-0.20698705335575446,1.0040021620047659,-0.6714132102320955,2004,2003,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00042852722,-0.014939767,-0.011115348,0.011267774,-0.01139763
12.807655372286902,3.0,2,0.07075184474976362,-0.2081550136559025,-0.2952174757344676,0.6924095149300538,1988,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.004261672,-0.012362285,0.0052910815,0.0042289197,-0.0043834075
12.712742646644651,4.0,2,0.4159962221193184,-0.1363254551967983,0.2197885067927961,0.4542817375207896,1990,2009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.002299457,-0.014928515,-0.0017149216,0.013421699,-0.01975578
13.571527617101584,3.0,2,0.7507786486594927,-0.2142729009423922,0.19637914395064773,1.1903130495130607,1980,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0018471007,-0.006297012,0.00037873985,0.01786684,-0.0017903581
13.350297037805756,4.0,2,0.1544474513848072,-0.24541850894633982,-0.7985187768406571,1.7964564829184604,1900,2005,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.00075911696,-0.01471019,0.004207441,0.022624541,-0.007669625
13.235693848424024,3.0,2,-0.24310668013164982,-0.1693898551224177,0.09103701116098017,-0.6714132102320955,1987,2000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0055179778,-0.023131497,-0.005324242,0.02145281,-0.01146619
13.710151153416941,3.0,1,-0.8394378774063354,1.7557424224644447,-0.5761298298402477,-0.6714132102320955,1928,1954,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0021105546,-0.020533,0.01348919,0.018239485,-0.005454959
13.182519183461475,2.0,3,-0.9022095823826181,-0.37987298635623873,-0.8336328211038796,-0.32504553400043856,2000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0012874886,-0.007396391,0.0020900213,0.012612635,-0.0049708225
13.630386277206295,4.0,3,0.03936599226162228,-0.30131375188199583,-0.2483987500501709,0.5408736565787038,1982,2011,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.005144619,-0.011568171,-0.0075866245,0.017941933,-0.0045093233
13.567050480716235,4.0,2,0.6252352387069274,-0.12664806985271457,1.0625255691101367,-0.6714132102320955,1996,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.009647565,-0.016133215,-0.011672898,0.012366925,-0.019236546
13.534474352733596,4.0,2,-0.012943761885279962,-0.1288449475601359,-0.23669406862909673,0.4109857779918325,1960,2001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0017752309,0.0013518492,0.014615866,0.0048632175,-0.021010146
13.466493361349034,3.0,2,0.3741484188017966,-0.2917754094307869,0.7816132150043564,-0.6714132102320955,2003,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.014076164,-0.02092055,0.0038523222,0.006574443,0.004425819
13.348703414510117,4.0,2,-0.1489491226672258,-0.19808830821176943,-0.7165860068931379,1.0171292113972321,1973,2013,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.00653611,-0.0062665045,0.017976746,0.011120094,0.0011486933
13.670485941982712,4.0,3,1.6295825183274504,-0.1374656069183714,2.1861749855332575,-0.6714132102320955,1998,2006,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0039934283,-0.012005126,0.004975156,0.0006110769,-0.019248117
13.270785106659046,2.0,1,0.42645817294869887,-0.21788801615713613,-0.5878345112613219,1.969640321034289,1942,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.004931501,-0.0111468155,0.008693899,0.009417439,0.0075410428
12.923914877701906,3.0,2,-0.34772618842545433,0.6081380018332747,-0.5410157855770252,0.2810978994049611,1978,2000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0017290931,-0.009498486,0.0077724396,0.014959997,0.0059421808
13.091906231773164,4.0,3,0.2172191563610899,-0.21655320438553838,-0.5644251484191736,1.4933847662157607,1979,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0023945626,-0.019069044,0.00915986,0.020212153,0.0066595688
12.899222326086994,2.0,1,-0.02340571271466041,-0.14783820672682893,0.33683532100353786,-0.6714132102320955,1948,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0063819503,-0.015531531,0.01145195,0.0096128285,-0.01094355
13.215855541983634,2.0,1,-1.038214943164564,-0.2623817418770613,-0.7985187768406571,-0.6714132102320955,1908,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0019925744,-0.018854477,-0.01205224,0.021750698,-0.010032317
13.3374763699232,3.0,1,-0.6825086149656286,-0.35178632199553594,-0.4005596085241352,-0.6714132102320955,2005,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0074536866,-0.017988143,0.0009642001,0.023193477,-0.008045532
12.91164481522143,2.0,3,-0.7557422707712917,-0.3780654287488667,-0.7985187768406571,-0.08691775659117439,2006,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.016771857,-0.003492448,-0.013596374,0.010557482,-0.0025696368
12.354496960983985,2.0,1,-0.9754432381882812,-0.18832749713196084,-0.7282906883142121,-0.6714132102320955,1958,1972,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0054121176,-0.009677157,0.0015572011,0.013249087,0.0026199617
13.593450169816983,5.0,2,1.0960230260290476,-0.02862283037600444,1.5892362330584746,-0.6714132102320955,1990,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.006499864,-0.021497753,0.013640946,0.027273428,-0.011808546
13.384729180332174,3.0,1,0.02890404143224183,-0.16227085900722968,-0.49419705989272855,0.9738332518682751,1949,1985,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.006341887,-0.009882887,-0.011379656,0.014443519,0.001348728
13.620712694725297,6.0,1,0.8240123044651559,-0.2735051733070426,1.1210489762155076,-0.36834149352939566,1908,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.004687388,-0.0009869344,0.0012142875,0.01945635,-0.012560328
13.554147092530322,3.0,2,0.22768110719047036,-0.25403916830457535,-0.014305121628687405,0.4975776970497467,1939,1989,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0059806635,-0.0191101,-0.011801703,0.027388105,-0.0031424395
13.169248871698304,3.0,1,-0.598813008330585,-0.2590447124480669,-1.2198873079993273,1.0171292113972321,1944,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0038150349,-0.009533827,0.010232898,0.021113558,-0.009448324
13.201407432744421,5.0,2,0.6356971895363078,-0.1782329831092528,-0.5293111041559511,2.294360017501467,1960,2001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.005937396,0.003055194,0.011341829,0.01706722,-0.00702063
13.415034483903348,3.0,2,-0.4732695983780197,-0.3569309090319023,-0.16646598010265168,-0.6714132102320955,1909,1998,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0033159,-0.018338751,-0.0053391135,0.01698246,0.0040445225
12.860741437345885,5.0,2,1.0018654685646236,-0.05798868935115505,-0.08453321015513245,2.2294160782080317,1968,1997,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0055385353,-0.0012988572,0.0031245188,-0.0019646161,-0.010339844
12.91435717611903,3.0,2,-0.7557422707712917,-0.37550703951997105,-0.4824923784716544,-0.6714132102320955,2005,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.007907074,-0.0018108409,-0.012336916,0.011259441,-0.008541843
13.509665872657152,4.0,2,1.0960230260290476,0.19657103892396682,1.5892362330584746,-0.6714132102320955,2000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0016183056,-0.013256858,0.019028109,0.020090684,-0.010996064
13.25339339419516,3.0,2,-0.1280252210084649,-0.24569659473208935,-0.5761298298402477,0.8006494137524466,1975,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.001476349,-0.015899984,0.0037086525,0.019514242,0.00033136905
13.575984798046763,3.0,1,-0.8394378774063354,-0.20398372686965952,-0.5761298298402477,-0.6714132102320955,1961,2004,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.0010573551,-0.004664204,-0.0020167157,0.016923176,-0.010605207
12.700771936142122,4.0,2,0.24860500884923126,-0.23179230544461274,0.6411570379514664,-0.6714132102320955,1998,2006,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.00368433,-0.0039864695,-0.008141742,0.0019089055,-0.009097871
12.983103608918753,5.0,2,-0.3058783851079325,-0.1555968001492409,-0.3303315199976901,-0.021973817297738715,1942,1958,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0098188985,-0.0068128123,-0.008695213,0.021703025,-0.003249108
13.120363378739663,4.0,2,0.8135503536357754,-0.23237628559468676,1.2732098346894718,-0.6714132102320955,2006,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.008795287,-0.007194802,0.01459414,0.014350727,-0.006965059
13.124363376072994,4.0,1,-0.0652535160321822,-0.2034553638767354,-0.7751094139985087,1.2985529483354536,1963,2008,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.019301176,-0.007525891,-0.009604534,0.017848091,-0.01038458
13.901689171636098,4.0,2,2.3096093222371796,3.5243124026743198,2.946979277903079,-0.6714132102320955,1992,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.004566519,-0.003655725,-0.0036448755,0.011496554,0.00081484765
